,app_id,german,french,spanish,brazilian,russian,italian,schinese,japanese,koreana,polish
2493,1123830,(769),(92),(53),(87),(115),(37),(209),(24),(50),(118)
2494,1436590,(585),(17),(27),(38),(41),(1),(846),(83),(104),(8)
2495,1637730,"(1,519)",(14),(20),(16),(4),(3),(19),(5),(1),(4)
2496,2223740,(7),(0),(0),(1),(0),(3),(8),(3),(3),(0)
2497,1009290,"(2,381)",(316),(193),(181),(327),(61),"(1,617)",(303),(269),(48)
2498,1573280,(493),(41),(10),(4),(50),(8),(72),(23),(28),(20)
2499,1123450,"(2,006)",(70),(48),(102),(47),(7),(125),(10),(61),(6)
2500,667720,"(2,249)",(79),(111),(63),(540),(27),(169),(33),(35),(57)
2501,2110820,(36),(4),(5),(7),(55),(1),(14),(0),(2),(15)
2502,201790,"(9,870)",(845),(676),"(1,010)","(2,111)",(213),"(1,407)",(152),(189),(417)
2503,1306770,(32),(0),(0),(0),(1),(0),(105),(0),(2),(0)
2504,2141730,(681),(68),(135),(58),(360),(10),(78),(2),(15),(13)
2505,1222370,"(4,593)",(186),(113),(25),(610),(23),(393),(6),(19),(82)
2506,1711610,(194),(4),(1),(3),(3),(0),"(1,071)",(49),(61),(0)
2507,1621310,(347),(5),(7),(8),(7),(1),(906),(181),(125),(1)
2508,1176710,"(1,149)",(58),(35),(30),(61),(10),(167),(14),(28),(23)
2509,13540,(733),(30),(48),(60),(87),(8),(65),(10),(23),(26)
2510,1570010,"(1,489)",(110),(100),(71),(260),(25),(608),(29),(99),(34)
2511,1277510,(227),(3),(15),(15),(28),(0),(167),(7),(17),(5)
2512,237990,"(9,354)",(547),(668),(483),"(2,072)",(190),(553),(33),(166),(200)
2513,2179440,(83),(7),(1),(1),(2),(0),(5),(6),(4),(1)
2514,1148490,(344),(33),(14),(1),(11),(5),(26),(0),(3),(3)
2515,924980,"(2,500)",(207),(132),(167),(39),(16),(526),(479),(299),(9)
2516,323220,"(2,797)",(66),(161),(140),(233),(18),(314),(95),(326),(26)
2517,1124160,(72),(6),(1),(2),(12),(0),(1),(1),(1),(1)
2518,292140,"(3,123)",(277),(291),(245),(145),(81),(102),(173),(155),(34)
2519,2395150,(56),(0),(1),(1),(0),(0),(1),(3),(0),(0)
2520,1130410,"(1,866)",(56),(66),(43),(110),(10),(236),(13),(16),(15)
2521,1275890,"(2,067)",(31),(85),(73),(163),(21),(57),(4),(16),(77)
2522,1265820,"(1,719)",(34),(24),(13),(111),(13),(259),(47),(41),(16)
2523,936720,(887),(28),(33),(13),(23),(10),(8),(3),(2),(18)
2524,1514840,(281),(18),(23),(7),(21),(7),(66),(15),(29),(12)
2525,2055290,(286),(6),(24),(12),(9),(1),(28),(4),(4),(2)
2526,17410,"(17,484)",(914),"(1,630)","(1,809)","(5,889)",(322),"(2,111)",(19),(665),(843)
2527,639490,(674),(15),(22),(19),(37),(6),(59),(7),(34),(6)
2528,1927720,(937),(44),(88),(47),(88),(14),"(1,072)",(33),(83),(13)
2529,1380420,"(1,339)",(68),(34),(19),(53),(7),(225),(12),(80),(15)
2530,337150,"(1,406)",(22),(23),(27),(6),(2),(12),(1),(4),(6)
2531,674090,(671),(34),(25),(20),(67),(17),(101),(14),(13),(8)
2532,1764530,(944),(34),(9),(7),(27),(3),(13),(12),(7),(6)
2533,754150,"(1,574)",(19),(18),(20),(19),(5),(12),(4),(4),(13)
2534,1937470,(183),(4),(1),(0),(3),(0),(0),(0),(1),(0)
2535,520950,"(1,216)",(84),(62),(29),(61),(18),(54),(28),(6),(309)
2536,32500,"(4,145)",(204),(400),(306),(600),(52),(66),(13),(17),(147)
2537,528550,(862),(13),(9),(2),(19),(2),(19),(7),(10),(10)
2538,1277930,(454),(2),(10),(3),(10),(0),"(3,134)",(43),(14),(2)
2539,474960,"(8,851)",(439),(780),(990),"(4,255)",(242),"(6,263)",(117),(542),(167)
2540,47780,"(10,278)",(421),"(1,698)","(1,433)","(3,388)",(220),"(1,711)",(23),(656),(282)
2541,1206480,(415),(12),(6),(1),(18),(3),(31),(9),(6),(4)
2542,35450,"(17,432)",(766),"(1,282)",(840),"(6,841)",(353),"(4,250)",(212),(728),(793)
2543,1731270,(255),(37),(36),(75),(143),(5),(14),(11),(3),(17)
2544,798510,(840),(116),(220),(112),(16),(40),(71),(1),(12),(15)
2545,1544360,"(2,081)",(96),(90),(55),(224),(26),(246),(13),(64),(40)
2546,4580,"(4,946)",(273),(304),(51),"(1,205)",(70),(102),(3),(41),(210)
2547,241260,"(2,346)",(157),(179),(103),(765),(100),"(1,410)",(48),(259),(107)
2548,333980,"(1,684)",(23),(44),(55),(129),(7),(877),(120),(47),(5)
2549,1574240,(709),(5),(7),(9),(13),(4),(3),(0),(0),(7)
2550,1184140,"(2,280)",(196),(390),(465),(7),(68),(196),(59),(38),(29)
2551,220440,"(9,302)",(458),"(1,969)","(2,663)","(3,825)",(253),"(4,371)",(133),(578),(468)
2552,391730,"(1,822)",(49),(84),(60),(124),(11),"(2,054)",(6),(18),(27)
2553,613880,(975),(136),(210),(58),(46),(12),(15),(8),(13),(50)
2554,1483870,(293),(7),(15),(0),(35),(1),"(29,328)",(89),(11),(1)
2555,415600,(243),(22),(47),(5),(16),(14),(5),(2),(1),(0)
2556,496300,"(4,987)",(363),(467),(700),(933),(78),"(1,440)",(85),(251),(164)
2557,400940,"(1,528)",(26),(19),(4),(96),(7),(11),(7),(15),(7)
2558,1722840,(238),(7),(9),(2),(8),(1),(16),(1),(0),(5)
2559,1318090,(975),(21),(17),(4),(35),(11),(21),(2),(3),(5)
2560,931280,(490),(24),(50),(38),(145),(8),(573),(8),(38),(34)
2561,2068280,"(1,192)",(26),(68),(59),(98),(8),(749),(11),(113),(34)
2562,1635450,"(1,507)",(201),(193),(41),(66),(20),(83),(22),"(1,913)",(6)
2563,1641650,(822),(25),(65),(52),(104),(12),(32),(2),(6),(35)
2564,790740,"(3,952)",(248),(263),(370),(178),(42),"(3,501)",(116),(326),(38)
2565,1163550,"(1,355)",(298),(815),(239),(42),(158),(894),(0),(57),(44)
2566,1025440,(728),(52),(27),(1),(74),(9),(120),(5),(4),(18)
2567,1982150,(139),(3),(13),(2),(9),(0),(3),(2),(2),(1)
2568,20,"(4,877)",(74),(399),(224),(958),(38),(128),(15),(95),(186)
2569,345350,"(2,358)",(168),(248),(207),(131),(58),(169),(134),(155),(16)
2570,1110910,"(2,728)",(81),(240),(268),(839),(42),(435),(34),(49),(54)
2571,1574900,(706),(25),(10),(17),(21),(5),(15),(2),(2),(2)
2572,1575870,"(1,025)",(688),(1),(3),(333),(3),(2),(2),(1),(8)
2573,1074620,(204),(16),(3),(105),(9),(2),(12),(0),(3),(3)
2574,573410,"(1,218)",(18),(8),(2),(35),(3),(54),(5),(5),(19)
2575,1472660,"(2,768)",(99),(62),(41),(39),(6),(68),(19),(9),(53)
2576,405830,"(1,663)",(45),(135),(87),(75),(16),(9),(7),(5),(14)
2577,1290330,(954),(32),(22),(11),(23),(4),(80),(34),(229),(36)
2578,1094520,"(1,880)",(49),(59),(74),(98),(13),"(18,707)",(19),(52),(19)
2579,1754840,(647),(27),(26),(33),(17),(12),(7),(2),(5),(17)
2580,1449500,(168),(8),(4),(1),(4),(1),(11),(2),(2),(3)
2581,1498140,(282),(56),(37),(6),(22),(12),(24),(2),(1),(11)
2582,1932260,(38),(4),(0),(0),(0),(0),(18),(0),(0),(0)
2583,1474770,(8),(0),(0),(0),(2),(0),(8),(0),(2),(0)
2584,893180,"(4,260)",(136),(981),(389),(398),(106),"(1,298)",(15),(214),(62)
2585,653930,(730),(3),(2),(4),(3),(1),(1),(0),(0),(4)
2586,24240,"(16,038)",(618),"(3,498)","(2,510)","(7,756)",(393),(952),(159),(641),"(1,338)"
2587,1053710,(211),(5),(2),(2),(6),(0),(4),(2),(0),(2)
2588,595500,(961),(8),(61),(62),(67),(3),(27),(13),(17),(6)
2589,2088570,"(2,488)",(280),(83),(53),(40),(14),(236),(13),(17),(35)
2590,554620,"(16,101)","(1,186)","(1,765)","(2,344)","(4,202)",(485),"(6,643)",(80),(394),(881)
2591,541670,(655),(27),(60),(40),(44),(12),(34),(0),(3),(15)
2592,1160920,(482),(53),(33),(31),(54),(12),(149),(7),(7),(23)
2593,574560,"(1,551)",(31),(18),(76),(70),(7),(95),(1),(23),(25)
2594,765810,"(1,635)",(206),(94),(75),(188),(21),(195),(30),(8),(30)
2595,674500,"(3,083)",(119),(89),(53),(515),(88),"(1,279)",(56),(172),(997)
2596,274500,"(4,396)",(34),(32),(32),(116),(17),(187),(28),(32),(11)
2597,1477590,(315),(6),(21),(2),(3),(3),(329),(64),"(4,277)",(1)
2598,13520,"(3,921)",(210),(303),(553),"(1,395)",(81),(251),(25),(99),(286)
2599,543460,"(2,756)",(199),(304),(191),(232),(52),"(2,147)",(82),(202),(49)
2600,461430,"(3,432)",(92),(55),(12),(26),(18),(30),(2),(4),(22)
2601,1902710,(274),(3),(6),(4),(3),(1),"(2,898)",(1),(1),(1)
2602,2144740,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2603,466240,"(30,527)","(2,934)","(3,769)","(2,831)","(25,529)",(535),"(8,155)",(282),"(1,857)","(1,789)"
2604,1538900,(51),(1),(1),(1),(3),(1),(25),(0),(0),(0)
2605,1341820,(766),(67),(33),(39),(151),(19),(693),(6),(63),(28)
2606,1085510,"(9,353)",(212),"(1,252)",(485),(289),(29),(125),(14),(19),(201)
2607,201230,"(2,045)",(54),(20),(0),(20),(12),(31),(9),(7),(13)
2608,895620,"(1,476)",(757),(115),(26),(30),(11),(825),(18),(8),(29)
2609,2334220,(282),(12),(13),(15),(21),(4),(213),(9),(14),(2)
2610,842780,(543),(13),(9),(3),(9),(4),(683),(14),(9),(3)
2611,2095340,(452),(78),(24),(18),(42),(8),(59),(2),(2),(30)
2612,1494470,(266),(3),(11),(16),(8),(0),(120),(2),(9),(1)
2613,1261040,"(1,847)",(90),"(1,039)",(547),(204),(19),(170),(9),(3),(215)
2614,690370,(97),(1),(2),(2),(5),(0),(1),(0),(1),(2)
2615,1150530,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2616,50620,"(5,399)",(384),(840),(927),"(2,004)",(193),(800),(76),(131),(215)
2617,2092850,(53),(1),(0),(2),(1),(0),(267),(1),(7),(15)
2618,998740,"(2,120)",(90),(88),(40),(133),(14),(938),(70),(279),(53)
2619,346940,"(3,598)",(84),(45),(83),(328),(34),(48),(5),(21),(30)
2620,1569200,(358),(15),(13),(11),(149),(3),(131),(9),(9),(2)
2621,405820,"(2,511)",(71),(157),(123),(69),(30),(13),(22),(16),(33)
2622,1101790,(571),(44),(77),(45),(116),(21),(316),(7),(30),(118)
2623,1335830,"(1,891)",(104),(108),(135),(56),(6),(70),(18),(69),(31)
2624,1964040,(146),(0),(49),(3),(55),(2),(214),(0),(56),(0)
2625,312450,"(1,785)",(144),(122),(33),(221),(40),(101),(15),(24),(71)
2626,860950,"(2,157)",(84),(183),(192),(489),(21),"(1,431)",(13),(117),(46)
2627,517710,"(3,135)",(238),(126),(69),(146),(108),(342),(56),(50),(31)
2628,426000,"(4,946)",(114),(176),(110),(201),(25),(157),(26),(90),(75)
2629,312650,(335),(7),(1),(2),(7),(2),(13),(5),(0),(1)
2630,1349060,(908),(7),(26),(85),(90),(5),(3),(1),(4),(10)
2631,702050,"(1,105)",(13),(37),(37),(72),(2),"(2,890)",(7),(30),(10)
2632,582550,"(2,949)",(59),(495),(204),(90),(15),(777),(24),(789),(236)
2633,1462810,(922),(150),(131),(25),(95),(62),(102),(31),(58),(43)
2634,1297490,(73),(1),(5),(3),(0),(0),(2),(1),(14),(0)
2635,1667700,(31),(0),(0),(0),(2),(0),(140),(1),(1),(0)
2636,990900,(50),(1),(0),(3),(1),(0),(3),(2),(6),(1)
2637,965680,(909),(68),(85),(85),(35),(15),(269),(16),(50),(23)
2638,1815570,(480),(18),(14),(9),(22),(3),"(1,089)",(13),(3),(3)
2639,850320,(391),(13),(18),(9),(28),(2),(133),(5),(18),(7)
2640,6910,"(10,060)",(198),(350),(307),"(1,127)",(94),(76),(37),(29),(148)
2641,434050,"(2,800)",(104),(267),(248),(485),(52),(48),(7),(16),(118)
2642,2180600,(251),(7),(12),(59),(13),(2),(4),(0),(3),(11)
2643,1766720,(96),(3),(4),(0),(0),(2),(33),(2),(23),(0)
2644,2306590,"(2,108)",(20),(141),(44),(538),(13),(104),(67),(28),(19)
2645,1149940,(350),(42),(19),(0),(7),(13),(17),(2),(2),(2)
2646,1367690,(147),(4),(0),(0),(1),(0),(0),(0),(0),(1)
2647,658850,"(2,254)",(62),(468),(70),"(1,177)",(16),"(3,795)",(6),(602),(40)
2648,6860,"(6,339)",(178),(532),(563),"(1,648)",(74),(507),(43),(216),(238)
2649,200710,"(23,874)","(1,034)","(1,645)","(1,889)","(4,333)",(340),"(5,146)",(212),(394),(881)
2650,2164310,(20),(0),(0),(0),(0),(0),(0),(0),(0),(0)
2651,1101190,"(3,620)",(176),(96),(73),(104),(14),(167),(20),(17),(24)
2652,15210,"(1,476)",(78),(82),(31),(79),(40),(75),(14),(12),(77)
2653,300550,"(4,749)",(134),(98),(154),(465),(66),(48),(11),(36),(44)
2654,368070,"(5,989)",(468),(458),(680),"(1,080)",(138),"(4,189)",(111),(275),"(1,096)"
2655,552080,(974),(20),(7),(1),(7),(2),(7),(9),(4),(5)
2656,1599020,(790),(145),(71),(81),(87),(1),(138),(4),(4),(6)
2657,473770,"(2,358)",(112),(64),(27),(38),(35),(10),(22),(5),(21)
2658,738540,"(1,891)",(131),(102),(153),(180),(25),(611),(233),(220),(13)
2659,225260,"(9,632)",(813),"(1,367)","(1,146)","(2,451)",(256),(190),(20),(49),(445)
2660,524910,(831),(34),(82),(173),(319),(12),(439),(13),(113),(36)
2661,1135830,(101),(3),(6),(2),(7),(0),(643),(5),(11),(1)
2662,809020,"(1,052)",(9),(30),(21),(9),(1),(111),(25),(16),(4)
2663,39150,"(5,629)",(449),(846),(542),(315),(333),(27),(3),(3),(66)
2664,2223700,(245),(3),(4),(2),(6),(1),(1),(1),(0),(1)
2665,1238080,"(3,166)",(153),(358),(267),(669),(30),(100),(73),(26),(220)
2666,648100,(511),(3),(5),(14),(13),(0),"(3,471)",(239),(50),(2)
2667,878670,(502),(35),(43),(38),(20),(11),(249),(40),(5),(1)
2668,224760,"(8,361)",(539),(845),(664),(684),(144),"(1,530)",(134),(409),(223)
2669,1736290,(67),(15),(2),(4),(0),(2),(13),(0),(1),(1)
2670,213330,"(2,912)",(76),(397),(678),(373),(31),(117),(7),(19),(250)
2671,460810,"(3,811)",(143),(495),(261),(422),(64),(551),(100),(83),(44)
2672,252330,"(3,720)",(226),(565),(488),"(1,164)",(78),(316),(37),(144),(236)
2673,1178780,(703),(9),(6),(1),(17),(4),(18),(6),(4),(4)
2674,620590,"(3,362)",(213),(268),(190),(961),(83),"(1,033)",(36),(71),(515)
2675,2060750,(243),(4),(4),(1),(9),(2),(57),(11),(3),(0)
2676,311240,"(2,318)",(61),(106),(54),(147),(25),(558),(131),(33),(12)
2677,466630,"(2,208)",(132),(117),(67),(128),(23),(553),(60),(158),(22)
2678,239350,"(11,232)",(402),(709),(576),(532),(132),(484),(64),(671),(267)
2679,3330,"(1,517)",(53),(188),(58),(291),(15),(885),(6),(3),(61)
2680,1840350,(30),(1),(0),(0),(2),(0),(45),(37),(2),(1)
2681,1597480,(431),(21),(22),(19),(104),(4),(314),(20),(24),(11)
2682,1172450,"(1,801)",(110),(74),(51),(88),(5),"(3,345)",(57),(307),(15)
2683,1035990,"(1,116)",(4),(15),(1),(8),(2),(2),(1),(0),(18)
2684,1062110,(898),(23),(20),(217),(13),(4),(80),(9),(13),(8)
2685,1418630,"(2,520)",(47),(27),(40),(584),(18),"(40,590)",(92),(57),(23)
2686,10150,"(4,227)",(156),(894),(573),(843),(87),"(1,470)",(76),(379),(100)
2687,1734320,(870),(7),(25),(11),(16),(7),(3),(1),(1),(12)
2688,1046030,"(10,451)",(669),(313),(217),"(1,113)",(51),"(1,096)",(50),(211),(213)
2689,810040,(881),(8),(11),(13),(3),(3),(8),(2),(3),(6)
2690,2300920,(19),(0),(0),(0),(0),(0),(69),(2),(2),(0)
2691,635940,(428),(8),(19),(12),(16),(3),(151),(51),(19),(1)
2692,1630110,(225),(6),(10),(8),(10),(5),(33),(43),(37),(2)
2693,490280,(669),(17),(13),(23),(32),(3),(20),(6),(7),(13)
2694,1421250,(596),(9),(10),(8),"(15,596)",(3),(217),(4),(0),(11)
2695,42910,"(14,739)",(709),(975),"(2,261)","(6,391)",(334),(874),(128),(404),"(1,087)"
2696,589780,"(3,086)",(239),(704),(615),(954),(21),"(3,800)",(59),(259),(18)
2697,1620520,(69),(0),(2),(2),(137),(0),(14),(0),(0),(0)
2698,417880,"(1,192)",(77),(35),(18),(89),(26),(21),(13),(13),(18)
2699,1968730,"(1,486)",(40),(21),(44),(42),(4),(36),(4),(3),(28)
2700,967390,(378),(32),(30),(47),(48),(16),(17),(7),(14),(11)
2701,380150,"(1,082)",(87),(97),(23),(323),(39),(15),(6),(10),(43)
2702,966320,"(1,882)",(10),(34),(41),(14),(3),(29),(5),(14),(13)
2703,1191630,(801),(21),(91),(40),(120),(11),(107),(38),(70),(13)
2704,1179210,"(2,625)",(61),(139),(91),(217),(24),(226),(18),(37),(78)
2705,1408720,"(15,449)",(445),"(1,351)",(745),"(1,551)",(230),(223),(60),(172),(866)
2706,337340,"(5,274)",(140),(376),(740),(895),(216),"(6,171)",(10),"(1,014)",(155)
2707,1316910,"(1,113)",(8),(15),(9),(6),(1),(18),(14),(2),(1)
2708,1062140,(726),(10),(26),(25),(9),(3),(17),(2),(17),(7)
2709,1184050,"(3,376)",(150),(150),(88),(919),(50),"(1,220)",(18),(102),(51)
2710,260430,"(2,679)",(231),(75),(62),(158),(38),(21),(21),(43),(38)
2711,1151450,(342),(8),(26),(11),(5),(2),(410),(34),(13),(6)
2712,1496250,(85),(3),(2),(2),(3),(1),(10),(0),(0),(0)
2713,253250,"(7,710)",(456),(243),(268),(455),(70),(896),(131),(130),(332)
2714,1531020,(80),(2),(1),(0),(0),(0),(0),(1),(0),(1)
2715,520940,"(1,164)",(34),(58),(13),(38),(4),(8),(1),(2),(38)
2716,2107860,(64),(1),(1),(4),(0),(0),(29),(12),(11),(0)
2717,1642170,(88),(1),(1),(2),(3),(1),(1),(2),(0),(1)
2718,715400,"(1,208)",(151),(67),(56),(325),(33),(536),(17),(4),(22)
2719,1440440,"(1,141)",(5),(34),(9),(76),(6),(4),(1),(3),(23)
2720,1352850,(479),(51),(48),(121),(8),(2),(55),(6),(7),(9)
2721,374190,(789),(45),(103),(71),(138),(5),(139),(14),(98),(6)
2722,815780,"(2,564)",(226),(208),(94),"(1,941)",(27),(30),(8),(23),(512)
2723,268130,"(6,149)",(63),(30),(32),(137),(13),(93),(16),(14),(51)
2724,1286880,(705),(52),(38),(19),(91),(15),(51),(24),(56),(39)
2725,405640,"(8,925)",(318),"(1,243)",(297),"(1,303)",(189),(526),(172),(342),(290)
2726,897330,"(4,675)",(135),(154),(167),(363),(30),(107),(10),(86),(222)
2727,1136380,(535),(62),(19),(43),(82),(11),(159),(44),(25),(71)
2728,550650,"(28,273)","(2,043)","(3,935)","(9,203)","(14,629)",(551),"(4,814)",(274),"(3,776)","(1,464)"
2729,1580800,(247),(12),(2),(1),(4),(2),(8),(0),(1),(1)
2730,356650,"(2,572)",(85),(321),(439),(402),(49),(435),(24),(61),(32)
2731,1040230,(558),(97),(22),(10),(30),(3),"(2,132)",(39),(153),(12)
2732,1108370,"(1,744)",(174),(64),(43),(178),(18),(963),(87),"(1,218)",(34)
2733,1776380,"(1,042)",(61),(14),(16),(1),(2),(210),(233),(25),(2)
2734,2103530,(312),(3),(6),(2),(19),(0),(3),(0),(1),(11)
2735,968790,(439),(10),(15),(46),(15),(0),(487),(29),(32),(0)
2736,1681840,(197),(10),(7),(1),(1),(3),(57),(3),(4),(3)
2737,332200,"(4,027)",(132),(233),(205),(243),(39),(161),(57),(35),(19)
2738,510420,"(2,195)",(40),(159),(50),(318),(46),(150),(52),(18),(43)
2739,1764400,(30),(0),(1),(0),(2),(0),(0),(1),(0),(0)
2740,597760,"(2,181)",(80),(290),(316),"(1,458)",(25),"(1,176)",(52),(329),(27)
2741,2090760,(29),(1),(1),(4),(1),(0),(84),(0),(52),(0)
2742,2262610,(443),(7),(10),(3),(7),(0),(3),(12),(2),(1)
2743,2250550,(114),(2),(1),(0),(1),(1),(0),(0),(0),(0)
2744,1127840,"(1,005)",(21),(8),(8),(18),(8),(6),(3),(3),(45)
2745,572700,(135),(0),(0),(0),(6),(0),(0),(0),(0),(0)
2746,1433340,(856),(8),(54),(43),(86),(10),(32),(6),(25),(14)
2747,2360,(424),(15),(28),(32),(58),(5),(2),(3),(3),(6)
2748,311290,"(4,331)",(269),(183),(78),(636),(79),(609),(8),(180),(306)
2749,1216710,(601),(14),(8),(7),(6),(2),"(11,625)",(3),(5),(5)
2750,1011670,(508),(34),(87),(50),(284),(5),(42),(1),(2),(37)
2751,1106530,"(1,891)",(62),(30),(53),(75),(19),(56),(18),(34),(43)
2752,248390,"(5,396)",(631),(314),(320),"(3,335)",(114),"(2,510)",(116),(177),(273)
2753,808290,(721),(33),(109),(15),(80),(4),(8),(3),(2),(83)
2754,1477460,(16),(1),(0),(0),(2),(0),(0),(0),(0),(0)
2755,1183470,(292),(15),(13),(4),(15),(4),(35),(13),(1),(8)
2756,372000,"(10,392)",(276),"(1,108)","(5,129)","(1,006)",(73),(233),(11),(24),(122)
2757,1190400,(602),(10),(39),(17),(18),(4),(47),(12),(2),(2)
2758,1230140,(577),(5),(17),(11),(25),(2),"(11,705)",(442),(116),(3)
2759,2610,"(1,012)",(22),(94),(185),(99),(10),(9),(5),(3),(23)
2760,1112890,"(3,448)",(43),(75),(122),(50),(7),(202),(13),(16),(27)
2761,1285670,"(6,739)",(70),(448),(206),(503),(24),(105),(39),(56),(78)
2762,1566390,(356),(9),(38),(10),(32),(4),"(1,161)",(76),(216),(3)
2763,598810,"(1,354)",(124),(90),(32),(99),(49),(48),(18),(16),(53)
2764,1249480,(435),(8),(15),(18),(6),(2),(1),(17),(2),(1)
2765,2153780,(98),(6),(6),(0),(2),(3),(4),(4),(10),(1)
2766,641080,"(1,424)",(196),(42),(36),(85),(13),(430),(39),(14),(23)
2767,1092430,(403),(11),(3),(3),(31),(1),(0),(2),(3),(4)
2768,1622710,(32),(4),(4),(8),(5),(0),(11),(1),(1),(1)
2769,432350,"(2,552)",(98),(181),(143),(202),(13),"(1,108)",(34),(114),(72)
2770,1325900,(398),(8),(20),(13),(14),(4),(19),(3),(3),(5)
2771,1744330,(282),(3),(18),(10),(13),(0),(45),(7),(8),(2)
2772,611500,"(20,077)",(754),"(1,842)",(908),"(9,197)",(400),(145),(109),(267),"(1,051)"
2773,1519490,(178),(3),(0),(3),(1),(0),(2),(1),(3),(1)
2774,1915550,(327),(12),(19),(3),(28),(10),(45),(5),(7),(16)
2775,846110,(426),(26),(63),(38),(319),(4),"(1,023)",(34),(47),(0)
2776,1998340,(192),(4),(2),(1),(2),(0),(29),(49),(2),(1)
2777,817840,"(1,333)",(14),(17),(20),(22),(2),(56),(4),(3),(3)
2778,1574870,(28),(1),(0),(0),(0),(0),(15),(0),(0),(0)
2779,820630,(475),(1),(11),(7),(17),(3),(31),(67),(15),(2)
2780,282900,"(6,982)",(167),(564),(320),(503),(59),"(2,017)",(259),(13),(96)
2781,222750,"(2,913)",(160),(83),(68),(435),(40),(216),(19),(86),(62)
2782,575720,(792),(78),(138),(169),(701),(31),(101),(29),(33),(67)
2783,356500,"(2,612)",(184),(342),(115),(178),(22),(26),(6),(14),(34)
2784,1690710,(432),(20),(8),(15),(35),(0),(164),(50),(22),(5)
2785,572730,(112),(0),(0),(0),(5),(0),(0),(0),(0),(0)
2786,1648390,(841),(121),(48),(1),(314),(6),(0),(0),(2),(191)
2787,2455060,(23),(0),(0),(2),(1),(1),(287),(32),(0),(0)
2788,359600,(265),(19),(35),(56),(191),(5),(250),(6),(45),(18)
2789,1376910,(82),(8),(8),(9),(15),(2),(9),(1),(2),(0)
2790,237930,"(17,548)",(679),"(1,090)","(1,145)","(2,591)",(304),"(4,124)",(117),(690),(218)
2791,1769980,(231),(1),(2),(1),(0),(1),(4),(0),(0),(0)
2792,473690,"(9,279)",(439),(465),(477),"(1,386)",(88),(927),(39),(139),(100)
2793,296490,"(2,784)",(133),(61),(97),(180),(28),(122),(29),(65),(58)
2794,2198800,(228),(4),(9),(2),(6),(2),(43),(7),(1),(8)
2795,2074800,(31),(0),(0),(0),(0),(0),"(1,277)",(2),(0),(0)
2796,757210,(896),(54),(72),(53),(16),(19),(17),(0),(3),(191)
2797,16100,(105),(0),(2),(1),(0),(0),(1),(0),(0),(0)
2798,889510,(766),(23),(66),(57),(41),(4),(567),(47),(119),(6)
2799,1726760,(133),(1),(2),(2),(1),(0),(1),(3),(0),(0)
2800,1680000,(135),(2),(1),(4),(12),(0),(113),(3),(0),(1)
2801,598330,"(2,802)",(125),(57),(59),(90),(17),(231),(18),(22),(15)
2802,905970,(377),(8),(6),(2),(12),(0),(19),(10),(5),(2)
2803,1769420,(908),(25),(14),(15),(18),(5),(36),(6),(42),(2)
2804,1292940,"(1,306)",(70),(188),(385),(544),(30),"(1,879)",(19),(194),(54)
2805,"239140,335810,325724,435111,325723,347090","(106,557)","(7,315)","(15,117)","(18,206)","(62,428)","(1,694)","(94,167)",(810),"(6,329)","(24,390)"
2806,9350,"(1,536)",(90),(62),(46),(451),(29),(97),(2),(27),(76)
2807,9200,"(9,633)",(777),(807),(411),"(2,635)",(275),(201),(130),(189),(446)
2808,794600,"(2,587)",(157),(335),(288),(341),(48),(823),(4),(261),(24)
2809,1184820,(458),(10),(7),(11),(11),(0),(33),(3),(5),(4)
2810,222880,"(55,135)","(1,942)","(3,869)","(7,006)","(22,917)",(791),"(14,593)",(281),"(2,536)","(1,928)"
2811,1227780,"(1,125)",(45),(19),(13),(88),(1),(252),(9),(20),(10)
2812,1622770,(346),(35),(20),(4),(37),(3),(63),(18),(11),(4)
2813,1036950,(489),(28),(33),(29),(56),(8),(80),(10),(18),(9)
2814,3910,"(4,310)",(134),(263),(207),(423),(77),(210),(7),(96),(163)
2815,647960,"(2,047)",(37),(76),(36),(565),(19),(896),(13),(22),(63)
2816,1420290,(863),(12),(121),(17),(30),(5),(25),(10),(3),(7)
2817,1702140,(102),(17),(14),(4),(75),(3),(4),(2),(0),(8)
2818,541200,"(2,655)",(19),(24),(27),(75),(9),(34),(4),(7),(17)
2819,234670,"(4,855)",(405),"(1,121)","(1,204)","(1,938)",(136),"(1,034)",(23),(405),(389)
2820,280220,"(3,629)",(92),(32),(56),(140),(18),(86),(58),(38),(59)
2821,419480,"(2,304)",(103),(36),(20),(169),(14),(523),(51),(12),(43)
2822,1266690,"(1,316)",(38),(69),(64),(325),(12),(369),(10),(31),(62)
2823,1927740,(381),(19),(30),(12),(37),(7),(524),(21),(41),(6)
2824,95400,"(2,401)",(159),(141),(102),(219),(44),"(1,971)",(45),(662),(64)
2825,1135910,(351),(63),(22),(14),(22),(16),(16),(9),(15),(10)
2826,1289810,"(1,356)",(29),(17),(24),(18),(2),(28),(11),(4),(2)
2827,1824960,(205),(29),(15),(3),(26),(5),(17),(4),(9),(4)
2828,641780,"(2,048)",(128),(62),(49),(51),(33),(795),(1),(22),(37)
2829,1069030,(525),(22),(7),(8),(23),(5),(22),(2),(4),(70)
2830,1517340,(965),(48),(163),(48),(434),(6),(43),(2),(310),(69)
